Quarter,Channel,Customer ID,Country,Product Line,Revenue,Product Cost,Customer Service Cost,Profit
2,BRH,PBI,Denmark,Credit Products,3,3,1,-1
1,CCT,EBP,Ecuador,Credit Products,2,2,0,0
2,INT,MRT,France,Deposit Products,4,6,1,-2
1,EML,MRT,Australia,Revolving Credit Products,11,13,3,-5
2,BRH,WEB,China,Revolving Credit Products,8,10,2,-4
4,CCT,RPB,Thailand,Credit Products,9,4,1,3
2,BRH,EBP,Belgium,Deposit Products,6,8,1,-3
1,INT,AGR,Mexico,Other Products,3,3,0,-0
2,INT,PBI,South Africa,Credit Products,2,2,0,-0
3,BRH,WEM,Norway,Deposit Products,15,17,3,-5
3,BRH,MAM,India,Credit Products,31,27,3,2
2,BRH,FRT,Panama,Deposit Products,13,6,1,6
2,CCT,MAM,Finland,Deposit Products,5,3,1,1
4,CCT,AGR,Canada,Credit Products,100,47,11,42
3,BRH,MRT,Columbia,Other Products,12,8,2,2
1,CCT,AGR,Sweden,Deposit Products,3,3,1,-1
4,CCT,EBP,Argentina,Credit Products,3,4,1,-1
4,CCT,EBP,Venezuela,Other Products,6,8,1,-3
1,INT,MFN,Czechoslovakia,Deposit Products,3,2,0,1
2,INT,MAM,France,Deposit Products,2,2,0,-0
2,CCT,WEM,Denmark,Credit Products,2,2,0,-0
3,INT,PBI,Japan,Credit Products,26,15,3,8
4,BRH,AGR,Guatemala,Deposit Products,2,1,0,1
1,MOP,AGR,USA,Credit Products,3,4,1,-1
4,BRH,WEB,Columbia,Other Products,5,6,1,-2
1,BRH,WEM,Great Britain,Other Products,7,8,2,-2
1,ATM,AGR,Venezuela,Deposit Products,78,48,9,22
2,BRH,MAM,France,Deposit Products,6,7,2,-3
3,CCT,HEC,USA,Other Products,15,6,1,8
3,ATM,WEB,Mexico,Fee Based Products,70,43,5,21
1,INT,AGR,Mexico,Deposit Products,17,9,2,6
1,TEL,MFN,Oman,Deposit Products,3,2,0,1
4,EML,MAM,Belgium,Fee Based Products,3,2,0,-0
2,BRH,MRT,Netherlands,Fee Based Products,2,2,0,-1
4,BRH,AGR,Canada,Fee Based Products,4,3,1,0
4,CCT,WEM,Switzerland,Other Products,7,7,2,-2
4,BRH,PBI,Japan,Other Products,3,3,1,-1
1,BRH,WEB,Great Britain,Fee Based Products,6,3,1,3
4,BRH,WEB,Japan,Other Products,5,3,1,1
4,CCT,WEM,Malaysia,Other Products,2,3,1,-1
1,BRH,AGR,Panama,Revolving Credit Products,16,11,2,3
1,BRH,FRT,Japan,Fee Based Products,3,2,0,1
2,BRH,EBP,Argentina,Deposit Products,5,5,1,-1
3,EML,AGR,Switzerland,Revolving Credit Products,25,12,3,11
1,CCT,WEM,Chile,Credit Products,3,2,0,0
4,EML,WEM,Nigeria,Credit Products,3,4,0,-1
1,EML,WEM,Japan,Credit Products,2,2,0,-0
2,EML,EBP,Netherlands,Deposit Products,2,2,0,0
1,BRH,RPB,Mexico,Other Products,2,2,1,-1
1,CCT,MAM,Brazil,Deposit Products,40,28,4,8
1,EML,EBP,Venezuela,Deposit Products,22,13,2,7
2,BRH,FRT,Brazil,Credit Products,2,3,1,-1
3,CCT,PBI,Germany,Fee Based Products,20,18,2,-1
1,BRH,EBP,Singapore,Deposit Products,20,8,1,11
4,EML,MFN,Japan,Fee Based Products,2,1,0,1
3,ATM,EBP,Taiwan,Fee Based Products,72,63,7,2
3,BRH,FRT,Korea,Revolving Credit Products,13,8,2,3
1,CCT,EBP,France,Other Products,27,9,2,16
1,EML,EBP,Guatemala,Credit Products,3,1,0,1
1,BRH,WEB,Argentina,Revolving Credit Products,18,13,1,4
2,INT,EBP,India,Credit Products,31,37,6,-12
2,TEL,WEB,Canada,Other Products,3,3,1,-1
3,EVE,WEB,Hong Kong,Revolving Credit Products,19,18,4,-3
4,CCT,PBI,Japan,Revolving Credit Products,2,2,0,-0
1,BRH,RPB,Belgium,Third Party Products,5,3,1,1
2,BRH,AFF,USA,Other Products,3,3,0,-0
3,BRH,MAM,Uruguay,Deposit Products,12,15,3,-6
4,EVE,MAM,USA,Credit Products,309,201,39,69
4,EML,RPB,Canada,Fee Based Products,6,8,1,-3
4,BRH,WEB,Denmark,Deposit Products,55,62,14,-22
1,CCT,MRT,France,Fee Based Products,3,3,0,0
3,CCT,RPB,Brazil,Other Products,11,10,1,0
2,INT,FRT,Brazil,Credit Products,5,4,1,-0
1,TEL,EBP,USA,Other Products,9,11,2,-4
1,CCT,MAM,Great Britain,Revolving Credit Products,3,1,0,2
3,MOP,EBP,Canada,Deposit Products,78,90,9,-22
1,INT,MAM,Thailand,Other Products,2,2,0,-0
1,BRH,MAM,Israel,Other Products,3,2,0,1
4,BRH,PBI,India,Deposit Products,34,35,5,-7
4,EML,RPB,Canada,Third Party Products,5,5,1,-1
1,EML,SBE,USA,Fee Based Products,4,5,1,-2
3,INT,FRT,Panama,Deposit Products,11,7,1,4
2,CCT,FRT,Japan,Credit Products,7,9,1,-3
4,TEL,CRE,USA,Other Products,3,3,1,-0
4,BRH,MFN,France,Third Party Products,4,2,0,2
4,ATM,RPB,Thailand,Revolving Credit Products,136,109,23,5
3,CCT,WEB,Sweden,Deposit Products,17,16,3,-2
2,BRH,EBP,Finland,Deposit Products,37,38,8,-9
2,ATM,WEB,Czechoslovakia,Revolving Credit Products,58,23,3,33
2,CCT,PBI,Belgium,Revolving Credit Products,2,3,0,-1
2,EML,AGR,Mexico,Other Products,3,4,1,-1
2,EML,PBI,India,Revolving Credit Products,11,9,2,-0
4,EVE,WEB,Australia,Revolving Credit Products,4,3,0,1
3,EML,PBI,India,Revolving Credit Products,40,42,9,-12
4,EVE,EBP,Brazil,Other Products,28,31,8,-12
2,INT,MAM,Belgium,Other Products,3,3,1,-1
4,CCT,PBI,Canada,Other Products,10,10,1,-2
2,BRH,RPB,Uruguay,Deposit Products,2,2,1,-0
3,INT,PBI,Panama,Other Products,20,22,4,-6
3,CCT,MAM,China,Fee Based Products,11,12,1,-2
3,CCT,WEB,Singapore,Deposit Products,14,8,1,5
2,CCT,MFN,Oman,Revolving Credit Products,27,19,5,3
4,EML,MAM,Australia,Fee Based Products,3,4,1,-1
2,EML,WEB,Sweden,Deposit Products,8,5,1,1
4,INT,CRE,USA,Third Party Products,3,1,0,1
3,CCT,MFN,Germany,Deposit Products,15,5,1,9
4,DSA,EBP,Venezuela,Credit Products,7,5,1,1
1,INT,WEB,Poland,Other Products,2,1,0,1
1,INT,AGR,Brazil,Credit Products,44,49,11,-16
4,CCT,PBI,South Africa,Other Products,2,2,0,-0
3,EML,MFN,Japan,Deposit Products,14,6,1,7
1,INT,FRT,Canada,Third Party Products,3,1,0,1
3,BRH,MFN,India,Third Party Products,11,14,3,-6
2,INT,MFN,Thailand,Revolving Credit Products,13,15,2,-5
4,CCT,EBP,Sweden,Credit Products,6,7,1,-2
4,BRH,PBI,Malaysia,Other Products,2,3,0,-1
2,CCT,WEM,Sweden,Revolving Credit Products,2,3,0,-1
2,INT,RPB,Finland,Other Products,3,3,1,-1
1,INT,MRT,Canada,Third Party Products,4,2,0,1
4,EML,EBP,Mexico,Other Products,4,6,1,-2
4,TEL,MFN,Great Britain,Deposit Products,2,1,0,1
4,BRH,FRT,Taiwan,Deposit Products,2,3,1,-1
4,TEL,WEB,Hong Kong,Deposit Products,3,3,0,-1
2,BRH,AGR,Canada,Third Party Products,3,3,0,-0
3,TEL,EBP,USA,Fee Based Products,14,14,2,-2
1,EML,WEB,Sweden,Other Products,7,7,1,-1
2,EML,WEB,Oman,Deposit Products,2,2,0,-0
2,CCT,PBI,Great Britain,Credit Products,3,4,1,-2
1,EML,WEB,Venezuela,Revolving Credit Products,3,2,0,1
3,MAL,RPB,USA,Fee Based Products,184,92,20,71
2,CCT,WEB,Korea,Other Products,2,2,0,0
4,CCT,WEB,Denmark,Revolving Credit Products,62,58,12,-8
1,EML,WEM,Puerto Rico,Credit Products,4,2,0,2
4,BRH,WEM,Belgium,Other Products,6,6,1,-1
4,CCT,WEB,India,Deposit Products,10,3,1,6
2,EML,AGR,Mexico,Deposit Products,48,56,7,-15
1,ATM,EBP,Australia,Deposit Products,59,42,5,12
1,TEL,WEM,Finland,Deposit Products,6,5,1,-1
1,EML,WEM,Korea,Other Products,4,1,0,2
1,EML,WEB,Guam,Credit Products,5,3,1,1
4,INT,MRT,Belgium,Revolving Credit Products,5,2,0,3
1,INT,EBP,Brazil,Other Products,5,6,1,-3
2,BRH,MRT,France,Fee Based Products,4,4,1,-0
2,MAL,RPB,Hong Kong,Other Products,63,50,6,7
1,EVE,WEB,Belgium,Deposit Products,21,18,4,-1
1,BRH,FRT,Oman,Credit Products,2,3,0,-1
4,CCT,WEM,Thailand,Revolving Credit Products,5,5,1,-0
4,INT,MFN,Oman,Other Products,2,1,0,1
2,CCT,MAM,China,Deposit Products,4,1,0,2
4,CCT,WEB,Spain,Revolving Credit Products,4,5,1,-2
2,CCT,WEM,Chile,Credit Products,4,1,0,2
3,INT,RPB,South Africa,Credit Products,16,18,2,-4
4,CCT,FRT,Columbia,Deposit Products,3,4,1,-2
2,EML,MFN,Great Britain,Deposit Products,52,18,2,31
3,ATM,MRT,Hong Kong,Revolving Credit Products,63,47,11,6
1,EML,MFN,Poland,Other Products,2,2,0,-0
2,INT,MRT,Mexico,Other Products,5,6,1,-1
2,INT,WEM,Venezuela,Credit Products,9,5,1,3
4,BRH,AFF,USA,Other Products,4,1,0,2
4,CCT,CRE,USA,Other Products,6,7,1,-3
1,BRH,PBI,Peru,Revolving Credit Products,2,2,0,0
2,INT,IAS,USA,Deposit Products,46,31,5,10
1,BRH,WEM,Canada,Other Products,24,19,3,2
3,EML,PBI,Sweden,Credit Products,13,5,1,7
2,TEL,MFN,Philippines,Deposit Products,3,2,0,1
4,INT,WEM,Mexico,Fee Based Products,38,27,6,5
1,EML,WEB,Germany,Deposit Products,28,25,4,-2
2,BRH,EBP,Canada,Other Products,56,34,5,18
2,CCT,WEB,China,Deposit Products,4,3,0,1
4,INT,MFN,Germany,Revolving Credit Products,19,9,2,8
1,ATM,PBI,Venezuela,Credit Products,70,79,11,-20
1,BRH,MFN,Denmark,Other Products,3,1,0,2
3,ATM,WEB,India,Credit Products,82,45,5,32
4,BRH,PBI,Brazil,Fee Based Products,3,3,0,-1
3,CCT,RPB,Venezuela,Third Party Products,16,7,1,8
1,EML,PBI,Great Britain,Fee Based Products,3,2,1,-0
4,MAL,FRT,China,Credit Products,81,69,16,-3
3,CCT,WEM,Canada,Fee Based Products,29,35,8,-14
1,INT,MAM,Brazil,Credit Products,85,53,8,24
1,EVE,EBP,Venezuela,Other Products,21,15,3,4
2,BRH,RPB,Japan,Other Products,4,2,0,2
2,TEL,WEB,Norway,Deposit Products,8,4,1,3
3,BRH,EBP,Spain,Deposit Products,11,11,2,-2
4,EML,WEB,Taiwan,Deposit Products,34,35,6,-7
2,INT,RPB,Hong Kong,Deposit Products,3,4,1,-1
2,EML,WEM,Thailand,Fee Based Products,2,1,0,0
2,TEL,EBP,Ecuador,Credit Products,30,23,5,2
2,INT,WEB,Netherlands,Deposit Products,3,3,0,-1
2,EVE,WEB,Great Britain,Revolving Credit Products,22,27,5,-10
4,EML,EBP,Switzerland,Other Products,3,4,1,-1
1,CCT,PBI,China,Deposit Products,8,3,1,5
2,MOP,MFN,Indonesia,Other Products,3,2,0,1
4,BRH,MFN,Taiwan,Third Party Products,2,1,0,1
3,BRH,WEB,Australia,Credit Products,41,24,3,14
1,TEL,WEB,India,Other Products,27,23,4,1
3,ATM,AGR,Panama,Deposit Products,65,85,19,-39
2,BRH,WEB,Japan,Other Products,11,12,2,-3
2,INT,PBI,France,Deposit Products,2,2,0,-1
2,EML,RPB,Australia,Deposit Products,4,3,0,1
3,INT,MAM,Thailand,Fee Based Products,13,6,1,6
3,BRH,FRT,Sweden,Revolving Credit Products,16,17,4,-4
1,EML,MAM,Great Britain,Other Products,2,1,0,0
2,INT,MRT,Great Britain,Deposit Products,9,10,1,-2
3,BRH,WEM,Brazil,Other Products,12,16,4,-8
3,CCT,MRT,Netherlands,Other Products,11,5,1,4
4,INT,RPB,Norway,Other Products,2,1,0,1
2,BRH,WEM,South Africa,Fee Based Products,2,1,0,1
3,EML,WEB,Costa Rica,Revolving Credit Products,12,7,1,4
2,BRH,WEB,Columbia,Revolving Credit Products,3,1,0,1
4,EVE,WEB,Switzerland,Deposit Products,2,1,0,1
2,EML,WEM,Canada,Revolving Credit Products,62,65,11,-15
3,CCT,MFN,Finland,Other Products,13,11,1,1
3,DSA,EBP,Venezuela,Other Products,13,14,3,-5
2,BRH,RPB,Belgium,Third Party Products,15,6,1,8
4,EML,RPB,Australia,Deposit Products,22,29,3,-10
4,BRH,MRT,Denmark,Third Party Products,29,13,1,15
4,TEL,WEB,Belgium,Deposit Products,28,29,3,-4
1,ATM,MAM,Germany,Third Party Products,57,67,12,-22
4,BRH,WEB,Ecuador,Credit Products,3,1,0,2
4,INT,MRT,Denmark,Revolving Credit Products,2,1,0,1
2,INT,WEB,Spain,Deposit Products,6,2,0,3
1,EML,WEM,Mexico,Deposit Products,10,13,2,-5
1,EML,PBI,South Africa,Fee Based Products,15,20,4,-8
2,MAL,MFN,Netherlands,Deposit Products,57,34,6,17
4,TEL,FRT,Canada,Revolving Credit Products,8,6,1,1
3,EML,PBI,Germany,Fee Based Products,11,7,1,3
2,EML,MAM,Switzerland,Third Party Products,3,3,1,-0
1,EML,CRE,USA,Third Party Products,3,2,0,1
2,BRH,WEM,Australia,Deposit Products,21,23,5,-7
1,EML,EBP,Venezuela,Other Products,2,2,0,-0
2,INT,AGR,Mexico,Deposit Products,21,26,3,-8
1,MAL,WEB,Finland,Fee Based Products,71,70,12,-11
4,EML,MRT,Canada,Revolving Credit Products,15,9,2,4
1,EVE,EBP,Peru,Credit Products,2,1,0,0
1,INT,MFN,Denmark,Credit Products,7,6,1,-0
4,CCT,FRT,Hong Kong,Fee Based Products,2,2,0,0
2,BRH,WEB,Belgium,Deposit Products,14,18,4,-9
3,BRH,RPB,Costa Rica,Credit Products,32,31,3,-2
3,INT,WEM,Switzerland,Deposit Products,12,12,2,-2
3,EML,CAM,USA,Fee Based Products,14,16,4,-6
3,INT,AGR,USA,Credit Products,15,18,3,-6
4,CCT,MAM,Finland,Fee Based Products,3,2,0,1
1,TEL,CAM,USA,Credit Products,187,145,35,6
3,BRH,SBE,USA,Credit Products,562,692,86,-216
3,EML,WEM,Thailand,Revolving Credit Products,12,10,2,1
1,CCT,MFN,Japan,Other Products,3,2,0,-0
4,INT,RPB,Belgium,Credit Products,3,2,0,1
1,INT,RPB,Ireland,Credit Products,5,7,1,-2
2,EML,WEB,Australia,Deposit Products,4,4,1,-1
1,MOP,WEB,Spain,Deposit Products,4,4,1,-1
3,BRH,MAM,Japan,Fee Based Products,12,8,1,3
4,TEL,WEB,Great Britain,Fee Based Products,25,23,5,-3
4,INT,PBI,Puerto Rico,Deposit Products,2,1,0,1
2,EML,EBP,Poland,Deposit Products,2,1,0,1
2,BRH,MFN,Great Britain,Other Products,3,4,1,-2
2,BRH,WEB,India,Deposit Products,4,2,1,2
4,INT,RPB,France,Third Party Products,5,6,1,-2
2,INT,MRT,Denmark,Revolving Credit Products,2,2,0,-1
1,CCT,PBI,Brazil,Credit Products,4,2,1,2
2,EML,RPB,Israel,Deposit Products,7,6,1,-0
4,EML,WEB,Denmark,Credit Products,29,29,7,-7
2,INT,MRT,Australia,Deposit Products,3,1,0,2
3,BRH,EBP,India,Other Products,13,13,3,-3
3,INT,MRT,Canada,Deposit Products,107,64,8,34
4,CCT,WEM,Sweden,Revolving Credit Products,8,5,1,1
4,BRH,EBP,Peru,Other Products,3,3,0,-1
4,EML,WEM,Denmark,Third Party Products,3,2,0,0
2,EVE,WEB,Guam,Other Products,3,2,0,0
2,EML,EBP,Norway,Credit Products,5,6,1,-2
4,EML,WEB,Puerto Rico,Credit Products,18,10,1,7
1,BRH,MRT,Germany,Deposit Products,34,31,5,-2
1,INT,EBP,Finland,Fee Based Products,3,1,0,1
2,INT,EBP,France,Other Products,3,1,0,1
1,BRH,WEM,Taiwan,Credit Products,7,4,1,2
4,EML,EBP,Costa Rica,Revolving Credit Products,19,25,6,-11
2,MAL,RPB,Great Britain,Deposit Products,82,67,14,-0
3,EML,EBP,Mexico,Other Products,13,14,3,-4
2,CCT,PBI,Uruguay,Fee Based Products,2,2,0,-0
3,CCT,WEM,Columbia,Deposit Products,12,15,3,-6
3,TEL,FRT,Mexico,Deposit Products,12,10,1,1
2,TEL,WEB,Oman,Deposit Products,8,11,1,-3
2,EML,FRT,Finland,Other Products,5,3,0,1
4,CCT,RPB,Canada,Revolving Credit Products,5,3,0,1
3,CCT,MAM,Chile,Revolving Credit Products,16,14,2,1
3,EML,FRT,Columbia,Other Products,17,12,3,3
2,EML,AGR,Canada,Fee Based Products,4,4,1,-1
1,BRH,EBP,Guatemala,Other Products,3,1,0,1
1,MOP,EBP,Brazil,Revolving Credit Products,3,3,0,0
1,EML,STF,Puerto Rico,Other Products,3,4,1,-1
1,MOP,MFN,New Zealand,Deposit Products,5,4,0,1
1,MAL,EBP,Canada,Third Party Products,58,64,12,-17
1,INT,RPB,Germany,Fee Based Products,6,7,1,-2
2,EML,WEB,Brazil,Third Party Products,3,3,1,-1
1,BRH,AGR,Chile,Other Products,3,1,0,2
2,BRH,MFN,France,Fee Based Products,2,1,0,1
4,INT,MRT,China,Deposit Products,2,2,1,-1
3,CCT,STF,USA,Other Products,14,13,2,-1
3,BRH,EBP,France,Fee Based Products,13,5,1,7
1,BRH,WEM,India,Revolving Credit Products,9,10,1,-3
1,CCT,RPB,Mexico,Other Products,16,18,2,-5
1,BRH,EBP,Argentina,Revolving Credit Products,17,15,2,0
2,BRH,WEM,Nigeria,Deposit Products,35,20,3,13
3,BRH,MAM,Brazil,Revolving Credit Products,11,11,1,-1
1,INT,WEB,Korea,Credit Products,23,13,3,8
3,BRH,MFN,Denmark,Other Products,13,17,2,-6
2,BRH,MFN,Guam,Other Products,3,1,0,2
3,ATM,PBI,Netherlands,Fee Based Products,61,33,8,21
2,CCT,SBE,USA,Credit Products,380,375,59,-54
3,EML,WEM,Finland,Deposit Products,34,12,2,20
2,MOP,EBP,Argentina,Credit Products,36,36,6,-5
4,EML,IAS,USA,Other Products,8,10,2,-4
3,CCT,WEB,Venezuela,Revolving Credit Products,41,48,9,-17
2,CCT,WEB,Philippines,Deposit Products,3,4,1,-1
2,BRH,MRT,Japan,Other Products,5,3,1,1
2,BRH,FRT,South Africa,Deposit Products,4,5,1,-1
1,BRH,MRT,Uruguay,Fee Based Products,33,12,2,19
3,ATM,RPB,Ireland,Deposit Products,68,25,5,39
1,BRH,RPB,Belgium,Revolving Credit Products,20,10,2,9
1,BRH,EBP,Netherlands,Other Products,2,2,0,-0
1,BRH,WEB,Nigeria,Deposit Products,18,23,3,-9
1,EML,AFF,USA,Other Products,2,3,1,-1
1,EML,MAM,Australia,Other Products,8,5,1,2
1,BRH,WEM,Belgium,Revolving Credit Products,3,3,1,-0
3,CCT,PBI,Denmark,Deposit Products,12,15,3,-5
2,EML,WEB,Spain,Other Products,2,1,0,0
4,INT,MAM,India,Credit Products,34,20,3,11
4,CCT,WEB,Hong Kong,Credit Products,19,21,2,-5
4,INT,WEB,Canada,Third Party Products,49,43,10,-4
4,EML,RPB,Japan,Other Products,6,7,1,-2
2,BRH,WEM,Costa Rica,Other Products,4,2,0,2
1,INT,RPB,Netherlands,Deposit Products,5,2,0,3
3,EML,EBP,France,Other Products,11,8,2,1
1,BRH,MRT,Korea,Credit Products,4,3,1,-0
4,CCT,WEB,Norway,Revolving Credit Products,5,6,1,-2
4,BRH,PBI,Argentina,Deposit Products,5,6,1,-3
4,EML,WEM,Brazil,Third Party Products,3,3,1,-1
1,BRH,WEB,Great Britain,Third Party Products,2,1,0,1
4,EML,AGR,Canada,Third Party Products,4,4,1,-0
1,CCT,RPB,China,Credit Products,18,10,2,7
1,BRH,AGR,Sweden,Fee Based Products,2,3,0,-1
1,BRH,FRT,Finland,Deposit Products,5,6,1,-1
3,EML,EBP,Mexico,Deposit Products,18,22,4,-8
2,EML,AGR,Mexico,Fee Based Products,2,1,0,1
3,CCT,CRE,USA,Third Party Products,11,12,2,-3
4,INT,FRT,Germany,Other Products,2,2,0,-0
1,TEL,PBI,Venezuela,Deposit Products,5,5,1,-0
3,INT,MRT,Peru,Credit Products,13,13,3,-3
1,ATM,FRT,Switzerland,Fee Based Products,57,50,11,-4
1,EML,RPB,Switzerland,Fee Based Products,6,5,1,-0
1,BRH,WEB,Philippines,Deposit Products,2,3,1,-1
1,INT,MRT,Belgium,Revolving Credit Products,3,3,0,-0
2,ATM,HEC,USA,Third Party Products,62,64,15,-17
2,BRH,WEM,South Africa,Other Products,3,1,0,1
3,ATM,FRT,Sweden,Credit Products,69,84,20,-36
3,ATM,EBP,Belgium,Other Products,79,60,10,10
4,EML,SBE,USA,Other Products,9,4,1,4
4,EML,WEB,Australia,Deposit Products,4,3,0,1
1,EML,MAM,Belgium,Other Products,2,2,0,0
4,INT,PBI,Brazil,Credit Products,58,23,2,33
3,EML,WEB,Guam,Credit Products,14,8,2,5
3,INT,FRT,Ireland,Deposit Products,12,5,1,7
3,MAL,AGR,Ecuador,Deposit Products,63,58,8,-4
1,EML,RPB,Korea,Credit Products,3,4,1,-1
4,CCT,FRT,Switzerland,Credit Products,11,12,3,-4
4,EML,EBP,Ecuador,Revolving Credit Products,3,2,0,1
2,CCT,MFN,France,Other Products,4,1,0,2
1,INT,EBP,Philippines,Deposit Products,3,3,1,-1
1,CCT,WEM,Germany,Deposit Products,3,1,0,1
3,CCT,WEM,Costa Rica,Credit Products,11,11,2,-2
2,EVE,EBP,Panama,Revolving Credit Products,18,14,3,2
3,CCT,MAM,Mexico,Deposit Products,37,16,4,17
2,EML,WEM,Germany,Revolving Credit Products,44,37,9,-1
2,CCT,RPB,Uruguay,Deposit Products,14,10,2,2
3,INT,MAM,Japan,Credit Products,47,50,5,-9
2,EML,EBP,Malaysia,Fee Based Products,12,7,1,4
3,MAL,FRT,Great Britain,Other Products,71,44,7,21
3,INT,EBP,Ireland,Fee Based Products,24,18,2,4
2,EML,MRT,Belgium,Deposit Products,11,4,1,6
3,INT,PBI,India,Third Party Products,13,11,2,-0
2,EML,WEM,Taiwan,Third Party Products,9,4,1,4
4,INT,SBE,USA,Fee Based Products,8,9,2,-3
2,EML,AGR,Argentina,Third Party Products,2,1,0,1
4,EML,MAM,Mexico,Fee Based Products,14,11,3,0
1,ATM,PBI,France,Deposit Products,65,71,13,-19
1,EML,MFN,Philippines,Fee Based Products,3,2,0,1
1,INT,FRT,Philippines,Third Party Products,3,3,1,-0
2,ATM,FRT,Puerto Rico,Other Products,57,31,4,22
2,INT,EBP,Switzerland,Credit Products,7,8,1,-3
2,BRH,FRT,Japan,Credit Products,33,30,4,-1
1,TEL,MFN,Spain,Deposit Products,2,1,0,1
1,EML,MAM,Netherlands,Deposit Products,6,2,0,4
4,CCT,WEM,New Zealand,Deposit Products,4,2,0,1
4,BRH,EBP,Peru,Revolving Credit Products,15,6,1,8
3,EML,MAM,Denmark,Revolving Credit Products,13,7,1,5
2,CCT,FRT,China,Deposit Products,6,7,1,-2
4,CCT,MRT,Columbia,Credit Products,6,4,1,1
1,MAL,PBI,Great Britain,Other Products,57,65,16,-24
3,CCT,RPB,Hong Kong,Fee Based Products,15,7,1,6
1,INT,MFN,Oman,Other Products,3,2,0,1
4,CCT,MFN,China,Deposit Products,4,4,0,-0
1,ATM,MAM,Belgium,Credit Products,73,68,10,-4
3,CCT,PBI,Australia,Credit Products,13,6,1,7
1,BRH,WEB,Netherlands,Other Products,2,1,0,1
4,TEL,AGR,Venezuela,Deposit Products,2,2,0,-1
2,INT,RPB,Taiwan,Deposit Products,3,1,0,1
1,INT,FRT,Brazil,Credit Products,7,7,1,-1
4,EML,RPB,Japan,Deposit Products,35,43,5,-14
2,INT,WEB,Switzerland,Fee Based Products,3,1,0,1
1,BRH,FRT,France,Credit Products,6,4,1,0
2,TEL,MAM,Canada,Other Products,3,1,0,1
2,ATM,PBI,South Africa,Deposit Products,69,25,6,38
4,INT,MAM,Columbia,Third Party Products,5,5,1,-1
4,CCT,MAM,Chile,Revolving Credit Products,16,17,4,-5
3,BRH,FRT,Japan,Fee Based Products,11,5,1,5
3,BRH,WEB,Czechoslovakia,Deposit Products,12,9,1,2
4,CCT,MAM,Germany,Revolving Credit Products,8,3,1,4
3,CCT,WEB,Hong Kong,Credit Products,13,13,2,-2
4,BRH,MFN,Thailand,Revolving Credit Products,5,4,1,0
1,CCT,SBE,USA,Third Party Products,5,3,0,2
3,BRH,AGR,USA,Revolving Credit Products,26,27,6,-7
1,EML,EBP,Poland,Deposit Products,3,1,0,1
2,EML,AGR,Columbia,Revolving Credit Products,11,11,2,-2
1,BRH,RPB,Uruguay,Deposit Products,4,4,1,-1
1,CCT,MAM,South Africa,Deposit Products,5,5,1,0
3,BRH,PBI,Belgium,Credit Products,22,11,1,9
1,BRH,EBP,Hong Kong,Deposit Products,8,5,1,3
1,EML,MRT,Thailand,Revolving Credit Products,6,7,1,-2
4,EML,MAM,Hong Kong,Credit Products,2,2,1,-1
1,INT,WEM,Japan,Deposit Products,18,7,2,10
2,BRH,EBP,Oman,Revolving Credit Products,5,6,1,-1
4,EVE,WEB,Netherlands,Credit Products,2,3,1,-1
1,BRH,WEM,Netherlands,Other Products,4,2,0,2
1,INT,WEB,Australia,Other Products,3,3,1,-2
2,INT,EBP,Finland,Fee Based Products,4,4,0,-1
2,TEL,WEB,Japan,Other Products,4,5,1,-2
1,BRH,MAM,India,Deposit Products,6,6,1,-2
3,INT,WEB,Thailand,Deposit Products,12,10,2,-0
4,MAL,RPB,Canada,Credit Products,153,121,28,4
4,EML,MRT,South Africa,Deposit Products,4,3,0,1
2,CCT,MRT,New Zealand,Third Party Products,18,16,3,-2
1,BRH,WEB,Brazil,Credit Products,8,4,1,3
4,EVE,FRT,USA,Deposit Products,34,25,5,5
1,EML,RPB,Indonesia,Deposit Products,23,19,4,-0
1,CCT,RPB,Panama,Third Party Products,7,3,0,4
4,CCT,EBP,Ireland,Deposit Products,9,9,2,-1
3,INT,MRT,Singapore,Revolving Credit Products,14,8,1,5
3,ATM,MFN,China,Deposit Products,63,45,7,11
2,CCT,FRT,Netherlands,Fee Based Products,2,3,0,-1
4,EML,FRT,Germany,Credit Products,3,3,1,-0
3,INT,WEM,Germany,Deposit Products,51,62,14,-24
2,ATM,WEB,India,Other Products,57,56,12,-12
1,INT,MRT,Mexico,Fee Based Products,2,2,0,-0
1,MOP,WEB,Great Britain,Revolving Credit Products,5,4,0,1
2,INT,PBI,Finland,Deposit Products,10,12,3,-5
1,ATM,FRT,Norway,Credit Products,71,66,14,-9
2,BRH,MRT,Japan,Credit Products,16,17,3,-4
2,DSA,WEB,New Zealand,Revolving Credit Products,33,17,3,13
3,EML,MAM,Taiwan,Credit Products,15,7,1,6
3,INT,MFN,South Africa,Credit Products,15,9,1,5
2,ATM,WEM,Indonesia,Deposit Products,64,24,5,35
1,CCT,AGR,Sweden,Credit Products,20,23,3,-6
4,TEL,MFN,Thailand,Deposit Products,4,4,0,-1
2,BRH,WEM,Finland,Other Products,4,2,0,1
4,CCT,RPB,India,Fee Based Products,3,3,1,-0
1,BRH,EBP,Switzerland,Deposit Products,20,17,3,-1
4,INT,PBI,Malaysia,Credit Products,14,8,1,5
2,BRH,MAM,Sweden,Deposit Products,7,5,1,2
4,EML,MFN,Hong Kong,Other Products,3,3,1,-1
1,INT,EBP,Brazil,Third Party Products,8,9,2,-3
1,INT,WEB,Germany,Third Party Products,3,1,0,2
