ship,order_id,item_id,item_desc,quantity,price,order_date,delivery_date,delivery_place,received_date,supplier,delivery_cost,order_year
Ship-21,376518605401,601.026.133,O-Ring,30,306.72,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.004.020,Sealing Rings - Non Glued  (90205-79X-013),7,681.6,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.026.071,Spring,1,37772,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.002.293,Gasket,10,386.24,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.050.088,Sealing Ring,2,397.59999999999997,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.003.013,Sealing Ring,30,306.72,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.004.033,Scraper Ring,3,1363.2,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.026.085,Sealing Bush,1,7156.8,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.002.112,O-Ring,7,227.20000000000002,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.002.373,Spring,2,318.08000000000004,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.002.024,Indicator Cock,2,18289.600000000002,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.002.077,Sealing Ring,1,7100,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.002.111,O-Ring,7,227.20000000000002,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-21,376518605401,601.026.029,Felt Ring,14,227.20000000000002,2018-07-17,2018-09-17,Delivery Place-105,2018-11-12,Supplier-447,NA,2018
Ship-13,367518003901,601.004.007,Piston Ring No. 3,8,23174.399999999998,2018-07-19,2018-07-19,Delivery Place-105,2018-07-21,Supplier-373,NA,2018
Ship-19,376318620601,601.026.041,"O-ring, Viton",36,227.20000000000002,2018-08-14,2018-08-21,Delivery Place-105,2018-09-08,Supplier-447,NA,2018
Ship-19,376318620601,601.026.125,Fuel nozzle,4,32660,2018-08-14,2018-08-21,Delivery Place-105,2018-09-08,Supplier-447,NA,2018
Ship-19,376318620601,601.026.128,Spindle guide incl. nozzle,4,94174.40000000001,2018-08-14,2018-08-21,Delivery Place-105,2018-09-08,Supplier-447,NA,2018
Ship-19,376318620601,601.026.126,Holder,4,26809.600000000002,2018-08-14,2018-08-21,Delivery Place-105,2018-09-08,Supplier-447,NA,2018
Ship-19,376318620601,601.026.135,"O-ring, Viton",36,306.72,2018-08-14,2018-08-21,Delivery Place-105,2018-09-08,Supplier-447,NA,2018
Ship-19,376318620601,601.026.043,"O-ring, Viton",36,227.20000000000002,2018-08-14,2018-08-21,Delivery Place-105,2018-09-08,Supplier-447,NA,2018
Ship-14,367618613701,601.004.028,"Sealing ring, complete",8,15449.6,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.003.014,Gasket,8,3578.4,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.004.035,"Scraper ring, complete",8,13575.199999999999,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.003.004,Cylinder liner incl. piston cleaning ring,8,481209.60000000003,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.003.007,O-ring,40,306.72,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.004.008,Piston crown,8,265767.2,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.004.005,Maintenance kit for piston,8,98093.59999999999,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.004.039,"Scraper ring, complete",8,22833.600000000002,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.004.020,O-ring,8,681.6,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-14,367618613701,601.004.023,Scraper ring,8,19652.8,2018-08-15,2018-08-16,Delivery Place-105,2018-09-01,Supplier-447,NA,2018
Ship-20,376418618401,601.004.008,Piston crown,3,265767.2,2018-08-27,2018-08-31,Delivery Place-105,2018-10-27,Supplier-447,NA,2018
Ship-13,367518622701,601.002.078,DuraSpindle,4,204025.6,2018-09-04,2018-09-10,Delivery Place-78,NA,Supplier-447,NA,2018
Ship-13,367518622701,601.002.284,Gasket,8,227.20000000000002,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.002.139,Guide ring,8,4203.2,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.002.075,W-seat,2,45042.4,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.004.039,"Scraper ring, complete",2,22833.600000000002,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.004.023,Scraper ring,2,19652.8,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.002.140,Sealing ring,8,5509.5999999999995,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.002.143,"O-ring, Viton",8,386.24,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.004.028,"Sealing ring, complete",6,15449.6,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.002.293,Gasket,16,386.24,2018-09-04,2018-09-10,Delivery Place-78,NA,Supplier-447,NA,2018
Ship-13,367518622701,601.002.135,Sealing ring f. valve stem,8,3067.2000000000003,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622701,601.004.035,"Scraper ring, complete",2,13575.199999999999,2018-09-04,2018-09-10,Delivery Place-78,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622702,601.002.293,Gasket,8,386.24,2018-09-04,2018-09-06,Delivery Place-105,2018-09-14,Supplier-447,NA,2018
Ship-13,367518622702,601.002.078,Valve Spindle,2,204025.6,2018-09-04,2018-09-06,Delivery Place-105,2018-09-14,Supplier-447,NA,2018
Ship-13,367518621201,601.042.136,Gasket,8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.003.033,Non-return valve assy,6,18460,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.128,Actuator piston,1,22436,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.118,"O-ring, Viton",8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.135,Membrane accumulator 0.16 l,5,10621.6,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.115,Membrane accumulator 0.7 l,5,14938.4,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.126,"Spring, compr. right-hand",2,4146.4,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.125,"O-ring, Viton",8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.123,"O-ring, Viton",8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.138,"O-ring, Viton",8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.117,Adjusting screw,4,3521.6,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.127,"Plunger, 3.0 mm",6,2840,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.122,Non-return valve (5 bar),8,9258.4,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.137,O-ring,8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.261,Test equip. f. Alpha lubr.,1,184293.28,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.121,"O-ring, Viton",8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.133,4/2-way solenoid valve,2,16869.6,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-13,367518621201,601.042.112,"O-ring, Viton",8,227.20000000000002,2018-09-05,2018-09-10,Delivery Place-105,2018-11-18,Supplier-447,NA,2018
Ship-14,367618611001,601.004.007,"Piston ring, right, H=8mm, alu-coat",4,23174.399999999998,2018-09-05,2018-09-10,Delivery Place-105,2018-11-02,Supplier-447,NA,2018
Ship-14,367618611001,601.003.014,Gasket,4,3578.4,2018-09-05,2018-09-10,Delivery Place-105,2018-11-02,Supplier-447,NA,2018
Ship-14,367618611001,601.004.006,"Piston ring, left, H=8mm, alu-coat",10,23174.399999999998,2018-09-05,2018-09-10,Delivery Place-105,2018-11-02,Supplier-447,NA,2018
Ship-14,367618611001,601.004.005,"Piston ring, CPR-POP, H=9.5mm, alu-coat",2,44372.16,2018-09-05,2018-09-10,Delivery Place-105,2018-11-02,Supplier-447,NA,2018
Ship-14,367618611001,601.003.015,Piston cleaning ring,4,54300.799999999996,2018-09-05,2018-09-10,Delivery Place-105,2018-11-02,Supplier-447,NA,2018
Ship-10,356518616101,601.026.052,Suction valve,6,39305.6,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518616101,601.028.004,"O-ring, Viton",64,227.20000000000002,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518616101,601.026.135,"O-ring, Viton",12,306.72,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518616101,601.026.139,Spindle guide incl. nozzle,7,94174.40000000001,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518616101,601.028.009,"O-ring, Viton",12,227.20000000000002,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518616101,601.026.128,"O-ring, Viton",12,306.72,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518619601,601.028.009,"O-ring, Viton",60,227.20000000000002,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518619601,601.028.002,Retaining ring,32,227.20000000000002,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518619601,601.028.004,"O-ring, Viton",60,227.20000000000002,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518619601,601.026.128,"O-ring, Viton",60,306.72,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518619601,601.026.126,"O-ring, Viton",60,306.72,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518619601,601.026.130,"O-ring, Viton",60,306.72,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-10,356518619601,601.026.135,"O-ring, Viton",60,306.72,2018-09-06,2018-09-17,Delivery Place-105,2018-10-06,Supplier-447,NA,2018
Ship-12,356818616301,601.026.034,Sealing ring,16,1022.4,2018-09-06,2018-10-01,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818616301,601.026.037,Sealing ring,16,1817.6000000000001,2018-09-06,2018-10-01,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818616301,601.026.051,Puncture valve,2,38908,2018-09-06,2018-10-01,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818616301,601.026.052,Suction valve,3,39305.6,2018-09-06,2018-10-01,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-19,376318621001,601.054.019,Ball Bearing for Fan,6,8933.5892,2018-09-06,2018-10-01,Delivery Place-77,2018-11-13,Supplier-256,NA,2018
Ship-19,376318621001,601.054.027,Shaft,1,120603.45420000001,2018-09-06,2018-10-01,Delivery Place-77,2018-11-13,Supplier-256,NA,2018
Ship-19,376318621001,601.054.018,Ball Bearing for Fan,3,8933.5892,2018-09-06,2018-10-01,Delivery Place-77,2018-11-13,Supplier-256,NA,2018
Ship-19,376318621001,601.054.020,"V-Belt  No.: 2A-58"", Center Diameter = 1473 mm",6,6700.191900000001,2018-09-06,2018-10-01,Delivery Place-77,2018-11-13,Supplier-256,NA,2018
Ship-14,367618615002,601.004.023,Scraper ring,2,19652.8,2018-09-11,2018-09-13,Delivery Place-105,2018-09-27,Supplier-447,NA,2018
Ship-14,367618615002,601.004.024,Tension spring,2,2840,2018-09-11,2018-09-13,Delivery Place-105,2018-09-27,Supplier-447,NA,2018
Ship-14,367618615002,601.004.028,"Sealing ring, complete",2,15449.6,2018-09-11,2018-09-13,Delivery Place-105,2018-09-27,Supplier-447,NA,2018
Ship-14,367618615002,601.004.035,"Scraper ring, complete",1,13575.199999999999,2018-09-11,2018-09-13,Delivery Place-105,2018-09-27,Supplier-447,NA,2018
Ship-14,367618615002,601.004.039,"Scraper ring, complete",1,22833.600000000002,2018-09-11,2018-09-13,Delivery Place-105,2018-09-27,Supplier-447,NA,2018
Ship-20,376418619901,601.004.039,Scraper Ring  (90205-79X-253),7,26355.2,2018-09-11,2018-09-12,Delivery Place-105,2018-09-30,Supplier-447,NA,2018
Ship-20,376418619901,601.004.020,Sealing Rings - Non Glued  (90205-79X-013),7,681.6,2018-09-11,2018-09-12,Delivery Place-105,2018-09-30,Supplier-447,NA,2018
Ship-20,376418619901,601.004.023,Scraper Ring  (90205-79X-074),7,19652.8,2018-09-11,2018-09-12,Delivery Place-105,2018-09-30,Supplier-447,NA,2018
Ship-20,376418619901,601.004.024,Tension Spring  (90205-79X-086),7,2840,2018-09-11,2018-09-12,Delivery Place-105,2018-09-30,Supplier-447,NA,2018
Ship-20,376418619901,601.004.028,Sealing Ring-Mounting  (90205-79X-133),14,15449.6,2018-09-11,2018-09-12,Delivery Place-105,2018-09-30,Supplier-447,NA,2018
Ship-21,376518622801,601.068.307,"Oil mist detector head assembly, part no. taken from defective head:PART NO:E3561-301, part no.accodring to document: PART NO.D5622-001, please see attach document for complete references",1,88842.32071779999,2018-09-14,2018-09-18,Delivery Place-75,2018-11-06,Supplier-367,NA,2018
Ship-14,367618615001,601.004.010,Piston rod,1,796336,2018-09-17,2019-01-07,Delivery Place-105,2019-07-24,Supplier-447,NA,2018
Ship-20,376418620701,601.004.039,Scraper ring w. relief grooveOnly for use in the 3 lowermost ringgrooves of the stuffing box housing.Scraper ring,21,26355.2,2018-09-17,2018-09-19,Delivery Place-105,2018-09-30,Supplier-447,NA,2018
Ship-20,376418011101,601.004.006,"Piston ring, left, H=8mm, alu-coat",14,23174.399999999998,2018-09-18,2018-09-19,Delivery Place-105,2018-10-17,Supplier-447,NA,2018
Ship-20,376418620201,601.004.003,"Locking wire, 1.0mm, L=63m",1,11757.6,2018-09-18,2018-09-24,Delivery Place-105,NA,Supplier-447,NA,2018
Ship-20,376418620201,601.002.379,"Safety valve, complete",7,39419.200000000004,2018-09-18,2018-09-24,Delivery Place-105,NA,Supplier-447,NA,2018
Ship-20,376418620201,601.002.005,"O-ring, Viton",14,3578.4,2018-09-18,2018-09-24,Delivery Place-105,NA,Supplier-447,NA,2018
Ship-20,376418620201,601.004.006,"Piston ring, left, H=8mm, alu-coat",14,23174.399999999998,2018-09-18,2018-09-24,Delivery Place-105,2018-10-27,Supplier-447,NA,2018
Ship-20,376418620202,601.004.003,Locking Wire,2,11757.6,2018-09-18,2018-09-20,Delivery Place-105,2018-10-27,Supplier-447,NA,2018
Ship-20,376418620202,601.002.005,O-Ring,14,3578.4,2018-09-18,2018-09-20,Delivery Place-105,2018-10-27,Supplier-447,NA,2018
Ship-20,376418620801,601.004.010,Piston Rod IMO Effective Length = 1812.5 +/-0.2mm,3,701934.4,2018-09-18,2019-02-04,Delivery Place-105,2019-05-26,Supplier-447,NA,2018
Ship-20,376418621001,601.026.081,"Reversing mechanism, complete",7,170649.92,2018-09-18,2018-09-19,Delivery Place-105,2018-10-17,Supplier-447,NA,2018
Ship-20,376418621001,601.026.070,O-ring,7,227.20000000000002,2018-09-18,2018-09-19,Delivery Place-105,2018-10-17,Supplier-447,NA,2018
Ship-20,376418621001,601.026.078,O-ring,7,431.68,2018-09-18,2018-09-19,Delivery Place-105,2018-10-17,Supplier-447,NA,2018
Ship-12,356818618301,601.026.027,"O-ring, Viton",10,306.72,2018-09-19,2018-10-15,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818618301,601.026.007,Cylindrical pin,8,227.20000000000002,2018-09-19,2018-10-15,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818618301,601.026.031,Screw,6,227.20000000000002,2018-09-19,2018-10-15,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818618301,601.026.022,Toothed bar,1,18176,2018-09-19,2018-10-15,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818618301,601.026.012,Guide bushing,1,26525.600000000002,2018-09-19,2018-10-15,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818618301,601.026.026,"Back-up ring, PTFE",10,1249.6000000000001,2018-09-19,2018-10-15,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818618301,601.026.013,Regulating guide,1,38737.6,2018-09-19,2018-10-15,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-12,356818617801,601.026.049,"Pump barrel with plunger, compl.",4,165117.6,2018-09-20,2018-12-12,Delivery Place-105,2018-12-23,Supplier-447,NA,2018
Ship-13,367518625701,601.026.072,Roller guide,1,104398.40000000001,2018-09-21,2019-01-08,Delivery Place-105,2019-01-16,Supplier-447,NA,2018
Ship-13,367518625701,601.026.049,"Pump barrel with plunger, compl.",2,165117.6,2018-09-21,2019-01-08,Delivery Place-105,2019-01-16,Supplier-447,NA,2018
Ship-14,367618617901,601.004.140,Sight glass,5,3692,2018-09-21,2018-10-01,Delivery Place-105,2018-10-21,Supplier-447,NA,2018
Ship-10,356518620101,601.042.262,Sensor,4,17153.6,2018-09-24,2018-10-09,Delivery Place-105,2018-12-21,Supplier-447,NA,2018
Ship-9,356418618402,601.059.030,Exhaust Gas Sensor,6,30530,2018-09-25,2018-11-12,Delivery Place-105,2018-12-10,Supplier-398,NA,2018
Ship-20,376418011901,601.026.006,Packing-Round,8,1642.0525,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.041,Sealing Ring,8,385.53,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.034,Sealing Ring,8,3052.8225,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.009,Gasket,8,222.0525,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.026,Back-Up Ring,8,1048.315,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.027,Sealing Ring,8,283.1125,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.025,Sealing Ring,8,645.5675,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.043,Sealing Ring,8,385.53,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.037,Sealing Ring,8,1845.8225,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.018,Back-Up Ring,8,1813.5175,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.017,O-Ring,8,479.7825,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011901,601.026.015,"Packing, Round",8,1658.205,2018-10-05,2018-10-08,Delivery Place-46,NA,Supplier-429,NA,2018
Ship-20,376418011902,601.026.026,"Back-up ring, PTFE",16,1249.6000000000001,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-20,376418011902,601.026.015,Packing,8,647.52,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-20,376418011902,601.026.027,"O-ring, Viton",8,306.72,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-20,376418011902,601.026.006,Packing,8,568,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-20,376418011902,601.026.009,Packing ring,8,227.20000000000002,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-20,376418011902,601.026.025,"O-ring, Viton",8,636.1600000000001,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-20,376418011902,601.026.018,"Back-up ring, PTFE",8,1760.8,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-20,376418011902,601.026.017,"O-ring, Viton",8,465.76,2018-10-05,2018-10-06,Delivery Place-78,2018-10-17,Supplier-447,133125,2018
Ship-10,356518620801,601.002.344,O-ring with back-up ring 50-55mm,10,1192.8,2018-10-26,2018-11-01,Delivery Place-105,2018-12-22,Supplier-447,NA,2018
